DATA FILE;C:\Program Files\CRA\data\Akce HuSk_ No.2_ 2019.cor
START TIME;DATA_TAG_VAR5_TIMEFORMAT EN
END TIME;DATA_TAG_VAR5_TIMEFORMAT EN;(984 hours)
PLOT TYPE;TEMPORAL;(One data point per 2 hours - time stamp is in the middle of the 2-hour interval)
AVERAGING POINTS;3
TIMESTAMP (column A) is in units of:;ABSOLUTE TIME;(YYYY-MM-DD hh:mm)
TIME (column B) is in units of:;HOURS;(Since the 'Start time')
RADON CONCENTRATION (column C) is in units of:; Bq/m3
WEIGHTING (column D) is in units of:;HOURS;(amount of hours of data for the corresponding radon conc. value in column C)
;
TIMESTAMP;TIME;RADON CONCENTRATION;WEIGHTING
DATA_TAG_VAR5_TIMEFORMAT EN;698,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;700,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;702,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;704,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;706,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;708,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;710,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;712,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;714,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;716,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;718,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;720,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;722,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;724,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;726,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;728,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;730,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;732,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;734,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;736,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;738,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;740,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;742,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;744,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;746,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;748,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;750,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;752,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;754,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;756,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;758,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;760,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;762,0;23;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;764,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;766,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;768,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;770,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;772,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;774,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;776,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;778,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;780,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;782,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;784,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;786,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;788,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;790,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;792,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;794,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;796,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;798,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;800,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;802,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;804,0;18;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;806,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;808,0;112;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;810,0;75;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;812,0;82;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;814,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;816,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;818,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;820,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;822,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;824,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;826,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;828,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;830,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;832,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;834,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;836,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;838,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;840,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;842,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;844,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;846,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;848,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;850,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;852,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;854,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;856,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;858,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;860,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;862,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;864,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;866,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;868,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;870,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;872,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;874,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;876,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;878,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;880,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;882,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;884,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;886,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;888,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;890,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;892,0;44;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;894,0;11;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;896,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;898,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;900,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;902,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;904,0;4;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;906,0;45;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;908,0;77;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;910,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;912,0;8;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;914,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;916,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;918,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;920,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;922,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;924,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;926,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;928,0;34;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;930,0;30;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;932,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;934,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;936,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;938,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;940,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;942,0;20;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;944,0;17;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;946,0;17;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;948,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;950,0;30;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;952,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;954,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;956,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;958,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;960,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;962,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;964,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;966,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;968,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;970,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;972,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;974,0;17;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;976,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;978,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;980,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;982,0;51;6,00
